src,CCLE,CTRPv2,GDSCv1,GDSCv2,gCSI
CCLE,1.0,-1.3492637883703518,-0.6846768155727476,-0.674569503369104,-0.14636885450461692
CTRPv2,0.7121173469387755,1.0,0.348469387755102,0.551530612244898,0.6489795918367347
GDSCv1,0.682361411087113,-0.0339812814974802,1.0,0.5023758099352051,0.7962562994960404
GDSCv2,-0.023949744797801334,-0.4825284648606204,0.20926580290537886,1.0,0.723989006674519
gCSI,0.008188331627430911,-1.6741299897645856,-0.6337001023541454,-0.5907113613101331,1.0
